"datetime","groupInServiceCapacity"
"2022-05-21T21:54:00Z",1
"2022-05-21T21:55:00Z",1
"2022-05-21T21:56:00Z",1
"2022-05-21T21:57:00Z",1
"2022-05-21T21:58:00Z",3
"2022-05-21T21:59:00Z",3
"2022-05-21T22:00:00Z",3
"2022-05-21T22:01:00Z",3
"2022-05-21T22:02:00Z",3
"2022-05-21T22:03:00Z",3
"2022-05-21T22:04:00Z",3
"2022-05-21T22:05:00Z",3
"2022-05-21T22:06:00Z",3
"2022-05-21T22:07:00Z",3
"2022-05-21T22:08:00Z",3
"2022-05-21T22:09:00Z",3
"2022-05-21T22:10:00Z",3
"2022-05-21T22:11:00Z",3
"2022-05-21T22:12:00Z",3
"2022-05-21T22:13:00Z",3
"2022-05-21T22:14:00Z",3
"2022-05-21T22:15:00Z",3
"2022-05-21T22:16:00Z",3
"2022-05-21T22:17:00Z",3
"2022-05-21T22:18:00Z",3
"2022-05-21T22:19:00Z",3
"2022-05-21T22:20:00Z",3
"2022-05-21T22:21:00Z",3
"2022-05-21T22:22:00Z",3
"2022-05-21T22:23:00Z",3
"2022-05-21T22:24:00Z",3
"2022-05-21T22:25:00Z",3
"2022-05-21T22:26:00Z",3
"2022-05-21T22:27:00Z",3
"2022-05-21T22:28:00Z",3
"2022-05-21T22:29:00Z",3
"2022-05-21T22:30:00Z",3
"2022-05-21T22:31:00Z",3
"2022-05-21T22:32:00Z",3
"2022-05-21T22:33:00Z",3
"2022-05-21T22:34:00Z",3
"2022-05-21T22:35:00Z",3
"2022-05-21T22:36:00Z",3
"2022-05-21T22:37:00Z",3
"2022-05-21T22:38:00Z",3
"2022-05-21T22:39:00Z",3
"2022-05-21T22:40:00Z",3
"2022-05-21T22:41:00Z",3
"2022-05-21T22:42:00Z",3
"2022-05-21T22:43:00Z",3
"2022-05-21T22:44:00Z",3
"2022-05-21T22:45:00Z",3
"2022-05-21T22:46:00Z",3
"2022-05-21T22:47:00Z",3
"2022-05-21T22:48:00Z",3
"2022-05-21T22:49:00Z",3
"2022-05-21T22:50:00Z",3
"2022-05-21T22:51:00Z",3
"2022-05-21T22:52:00Z",3
"2022-05-21T22:53:00Z",1
"2022-05-21T22:54:00Z",1
"2022-05-21T22:55:00Z",1
"2022-05-21T22:56:00Z",1
"2022-05-21T22:57:00Z",2
"2022-05-21T22:58:00Z",2
"2022-05-21T22:59:00Z",2
"2022-05-21T23:00:00Z",3
"2022-05-21T23:01:00Z",3
"2022-05-21T23:02:00Z",3
"2022-05-21T23:03:00Z",3
"2022-05-21T23:04:00Z",3
"2022-05-21T23:05:00Z",3
"2022-05-21T23:06:00Z",3
"2022-05-21T23:07:00Z",3
"2022-05-21T23:08:00Z",3
"2022-05-21T23:09:00Z",3
"2022-05-21T23:10:00Z",3
"2022-05-21T23:11:00Z",1
"2022-05-21T23:12:00Z",1
"2022-05-21T23:13:00Z",1
"2022-05-21T23:14:00Z",1
"2022-05-21T23:15:00Z",2
"2022-05-21T23:16:00Z",2
"2022-05-21T23:17:00Z",2
"2022-05-21T23:18:00Z",2
"2022-05-21T23:19:00Z",3
"2022-05-21T23:20:00Z",3
"2022-05-21T23:21:00Z",3
"2022-05-21T23:22:00Z",3
"2022-05-21T23:23:00Z",3
"2022-05-21T23:24:00Z",3
"2022-05-21T23:25:00Z",3
"2022-05-21T23:26:00Z",3
"2022-05-21T23:27:00Z",3
"2022-05-21T23:28:00Z",3
"2022-05-21T23:29:00Z",1
"2022-05-21T23:30:00Z",1
"2022-05-21T23:31:00Z",1
"2022-05-21T23:32:00Z",1
"2022-05-21T23:33:00Z",1
"2022-05-21T23:34:00Z",2
"2022-05-21T23:35:00Z",2
"2022-05-21T23:36:00Z",2
"2022-05-21T23:37:00Z",2
"2022-05-21T23:38:00Z",2
"2022-05-21T23:39:00Z",2
"2022-05-21T23:40:00Z",2
"2022-05-21T23:41:00Z",2
"2022-05-21T23:42:00Z",2
"2022-05-21T23:43:00Z",2
"2022-05-21T23:44:00Z",1
"2022-05-21T23:45:00Z",2
"2022-05-21T23:46:00Z",2
"2022-05-21T23:47:00Z",2
"2022-05-21T23:48:00Z",3
"2022-05-21T23:49:00Z",3
"2022-05-21T23:50:00Z",3
