"datetime","estimatedALBActiveConnectionCount"
"2022-04-22T11:16:00Z",3
"2022-04-22T11:17:00Z",12
"2022-04-22T11:18:00Z",7.5
"2022-04-22T11:19:00Z",13.5
"2022-04-22T11:20:00Z",13.5
"2022-04-22T11:21:00Z",7.5
"2022-04-22T11:22:00Z",14.5
"2022-04-22T11:23:00Z",7.5
"2022-04-22T11:24:00Z",15.5
"2022-04-22T11:25:00Z",15.5
"2022-04-22T11:26:00Z",7.5
"2022-04-22T11:27:00Z",16.5
"2022-04-22T11:28:00Z",12.5
"2022-04-22T11:29:00Z",7.5
"2022-04-22T11:30:00Z",17.5
"2022-04-22T11:31:00Z",7.5
"2022-04-22T11:32:00Z",7.5
"2022-04-22T11:33:00Z",17.5
"2022-04-22T11:34:00Z",17.5
"2022-04-22T11:35:00Z",17.5
"2022-04-22T11:36:00Z",17.5
"2022-04-22T11:37:00Z",12.5
"2022-04-22T11:38:00Z",12.5
"2022-04-22T11:39:00Z",7.5
"2022-04-22T11:40:00Z",17.5
"2022-04-22T11:41:00Z",17.5
"2022-04-22T11:42:00Z",17.5
"2022-04-22T11:43:00Z",17.5
"2022-04-22T11:44:00Z",17.5
"2022-04-22T11:45:00Z",7.5
"2022-04-22T11:46:00Z",17
"2022-04-22T11:47:00Z",17
"2022-04-22T11:48:00Z",17
"2022-04-22T11:49:00Z",17.5
"2022-04-22T11:50:00Z",18
"2022-04-22T11:51:00Z",8
"2022-04-22T11:52:00Z",18
"2022-04-22T11:53:00Z",18
"2022-04-22T11:54:00Z",18
"2022-04-22T11:55:00Z",18
"2022-04-22T11:56:00Z",17.5
"2022-04-22T11:57:00Z",7.5
"2022-04-22T11:58:00Z",3.5
"2022-04-22T11:59:00Z",3.5
"2022-04-22T12:00:00Z",3.5
"2022-04-22T12:01:00Z",13.5
"2022-04-22T12:02:00Z",13.5
"2022-04-22T12:03:00Z",13.5
"2022-04-22T12:04:00Z",22.5
"2022-04-22T12:05:00Z",17.5
"2022-04-22T12:06:00Z",17.5
"2022-04-22T12:07:00Z",17.5
"2022-04-22T12:08:00Z",17.5
"2022-04-22T12:09:00Z",17.5
"2022-04-22T12:10:00Z",17.5
"2022-04-22T12:11:00Z",17.5
"2022-04-22T12:12:00Z",17.5
"2022-04-22T12:13:00Z",17.5
"2022-04-22T12:14:00Z",17.5
"2022-04-22T12:15:00Z",7.5
"2022-04-22T12:16:00Z",3.5
"2022-04-22T12:17:00Z",3.5
"2022-04-22T12:18:00Z",3.5
"2022-04-22T12:19:00Z",13.5
"2022-04-22T12:20:00Z",13.5
"2022-04-22T12:21:00Z",13.5
"2022-04-22T12:22:00Z",22.5
"2022-04-22T12:23:00Z",22.5
"2022-04-22T12:24:00Z",18
"2022-04-22T12:25:00Z",17.5
"2022-04-22T12:26:00Z",17.5
"2022-04-22T12:27:00Z",17
"2022-04-22T12:28:00Z",17
"2022-04-22T12:29:00Z",17.5
"2022-04-22T12:30:00Z",17.5
"2022-04-22T12:31:00Z",18
"2022-04-22T12:32:00Z",18
"2022-04-22T12:33:00Z",8
"2022-04-22T12:34:00Z",6
"2022-04-22T12:35:00Z",4
"2022-04-22T12:36:00Z",4
"2022-04-22T12:37:00Z",14
"2022-04-22T12:38:00Z",13.5
"2022-04-22T12:39:00Z",13.5
"2022-04-22T12:40:00Z",22.5
"2022-04-22T12:41:00Z",17.5
"2022-04-22T12:42:00Z",17.5
"2022-04-22T12:43:00Z",17.5
"2022-04-22T12:44:00Z",17.5
"2022-04-22T12:45:00Z",17.5
"2022-04-22T12:46:00Z",17.5
"2022-04-22T12:47:00Z",17.5
"2022-04-22T12:48:00Z",17.5
"2022-04-22T12:49:00Z",17.5
"2022-04-22T12:50:00Z",12.5
"2022-04-22T12:51:00Z",12.5
"2022-04-22T12:52:00Z",7
"2022-04-22T12:53:00Z",7
