"datetime","estimatedALBActiveConnectionCount"
"2022-05-11T21:50:00Z",3.5
"2022-05-11T21:51:00Z",3.5
"2022-05-11T21:52:00Z",3.5
"2022-05-11T21:53:00Z",4
"2022-05-11T21:54:00Z",8
"2022-05-11T21:55:00Z",23.5
"2022-05-11T21:56:00Z",8.5
"2022-05-11T21:57:00Z",24.5
"2022-05-11T21:58:00Z",16.5
"2022-05-11T21:59:00Z",17.5
"2022-05-11T22:00:00Z",25.5
"2022-05-11T22:01:00Z",8.5
"2022-05-11T22:02:00Z",27
"2022-05-11T22:03:00Z",18
"2022-05-11T22:04:00Z",19
"2022-05-11T22:05:00Z",28
"2022-05-11T22:06:00Z",9
"2022-05-11T22:07:00Z",29
"2022-05-11T22:08:00Z",19
"2022-05-11T22:09:00Z",20
"2022-05-11T22:10:00Z",30
"2022-05-11T22:11:00Z",9.5
"2022-05-11T22:12:00Z",31.5
"2022-05-11T22:13:00Z",20.5
"2022-05-11T22:14:00Z",20.5
"2022-05-11T22:15:00Z",32.5
"2022-05-11T22:16:00Z",9.5
"2022-05-11T22:17:00Z",33
"2022-05-11T22:18:00Z",21
"2022-05-11T22:19:00Z",21
"2022-05-11T22:20:00Z",33.5
"2022-05-11T22:21:00Z",8.5
"2022-05-11T22:22:00Z",8.5
"2022-05-11T22:23:00Z",33.5
"2022-05-11T22:24:00Z",34
"2022-05-11T22:25:00Z",33.5
"2022-05-11T22:26:00Z",33.5
"2022-05-11T22:27:00Z",33.5
"2022-05-11T22:28:00Z",8.5
"2022-05-11T22:29:00Z",33.5
"2022-05-11T22:30:00Z",33.5
"2022-05-11T22:31:00Z",33.5
"2022-05-11T22:32:00Z",33.5
"2022-05-11T22:33:00Z",33.5
"2022-05-11T22:34:00Z",8.5
"2022-05-11T22:35:00Z",33.5
"2022-05-11T22:36:00Z",34
"2022-05-11T22:37:00Z",34.5
"2022-05-11T22:38:00Z",34.5
"2022-05-11T22:39:00Z",34.5
"2022-05-11T22:40:00Z",9.5
"2022-05-11T22:41:00Z",34.5
"2022-05-11T22:42:00Z",34.5
"2022-05-11T22:43:00Z",34.5
"2022-05-11T22:44:00Z",34.5
"2022-05-11T22:45:00Z",34.5
"2022-05-11T22:46:00Z",7.5
"2022-05-11T22:47:00Z",4.5
"2022-05-11T22:48:00Z",4.5
"2022-05-11T22:49:00Z",4.5
"2022-05-11T22:50:00Z",29.5
"2022-05-11T22:51:00Z",29.5
"2022-05-11T22:52:00Z",29.5
"2022-05-11T22:53:00Z",29.5
"2022-05-11T22:54:00Z",29.5
"2022-05-11T22:55:00Z",46.5
"2022-05-11T22:56:00Z",47
"2022-05-11T22:57:00Z",32.5
"2022-05-11T22:58:00Z",32.5
"2022-05-11T22:59:00Z",33
"2022-05-11T23:00:00Z",32.5
"2022-05-11T23:01:00Z",33
"2022-05-11T23:02:00Z",33
"2022-05-11T23:03:00Z",33
"2022-05-11T23:04:00Z",7
"2022-05-11T23:05:00Z",3.5
"2022-05-11T23:06:00Z",3.5
"2022-05-11T23:07:00Z",29
"2022-05-11T23:08:00Z",29
"2022-05-11T23:09:00Z",29
"2022-05-11T23:10:00Z",29
"2022-05-11T23:11:00Z",29
"2022-05-11T23:12:00Z",46.5
"2022-05-11T23:13:00Z",46
"2022-05-11T23:14:00Z",34
"2022-05-11T23:15:00Z",34
"2022-05-11T23:16:00Z",34
"2022-05-11T23:17:00Z",34
"2022-05-11T23:18:00Z",34
"2022-05-11T23:19:00Z",34.5
"2022-05-11T23:20:00Z",33.5
"2022-05-11T23:21:00Z",7.5
"2022-05-11T23:22:00Z",4
"2022-05-11T23:23:00Z",4
"2022-05-11T23:24:00Z",16
"2022-05-11T23:25:00Z",29
"2022-05-11T23:26:00Z",30
"2022-05-11T23:27:00Z",28
"2022-05-11T23:28:00Z",28.5
"2022-05-11T23:29:00Z",45
"2022-05-11T23:30:00Z",51
"2022-05-11T23:31:00Z",39.5
"2022-05-11T23:32:00Z",31.5
"2022-05-11T23:33:00Z",33.5
"2022-05-11T23:34:00Z",31.5
"2022-05-11T23:35:00Z",34
"2022-05-11T23:36:00Z",31.5
"2022-05-11T23:37:00Z",32.5
"2022-05-11T23:38:00Z",20.5
"2022-05-11T23:39:00Z",7.5
"2022-05-11T23:40:00Z",7.5
