"datetime","estimatedALBActiveConnectionCount"
"2022-05-24T20:48:00Z",63
"2022-05-24T20:49:00Z",67
"2022-05-24T20:50:00Z",37
"2022-05-24T20:51:00Z",7
"2022-05-24T20:52:00Z",37.5
"2022-05-24T20:53:00Z",22
"2022-05-24T20:54:00Z",22.75
"2022-05-24T20:55:00Z",38
"2022-05-24T20:56:00Z",38.25
"2022-05-24T20:57:00Z",7.25
"2022-05-24T20:58:00Z",21.75
"2022-05-24T20:59:00Z",39
"2022-05-24T21:00:00Z",23
"2022-05-24T21:01:00Z",6.25
"2022-05-24T21:02:00Z",28.666666666666668
"2022-05-24T21:03:00Z",17.666666666666668
"2022-05-24T21:04:00Z",18.333333333333332
"2022-05-24T21:05:00Z",29.166666666666668
"2022-05-24T21:06:00Z",29.333333333333332
"2022-05-24T21:07:00Z",7.666666666666667
"2022-05-24T21:08:00Z",29.666666666666668
"2022-05-24T21:09:00Z",29.833333333333332
"2022-05-24T21:10:00Z",18.833333333333332
"2022-05-24T21:11:00Z",19.166666666666668
"2022-05-24T21:12:00Z",30.166666666666668
"2022-05-24T21:13:00Z",18.833333333333332
"2022-05-24T21:14:00Z",22.2
"2022-05-24T21:15:00Z",43.25
"2022-05-24T21:16:00Z",26
"2022-05-24T21:17:00Z",8.5
"2022-05-24T21:18:00Z",42.25
"2022-05-24T21:19:00Z",42.25
"2022-05-24T21:20:00Z",7.75
"2022-05-24T21:21:00Z",25
"2022-05-24T21:22:00Z",42.75
"2022-05-24T21:23:00Z",25.25
"2022-05-24T21:24:00Z",7.75
"2022-05-24T21:25:00Z",32.333333333333336
"2022-05-24T21:26:00Z",81
"2022-05-24T21:27:00Z",77.5
"2022-05-24T21:28:00Z",78
"2022-05-24T21:29:00Z",78
"2022-05-24T21:30:00Z",43
"2022-05-24T21:31:00Z",43
"2022-05-24T21:32:00Z",78
"2022-05-24T21:33:00Z",77.5
"2022-05-24T21:34:00Z",77
"2022-05-24T21:35:00Z",78
"2022-05-24T21:36:00Z",43
"2022-05-24T21:37:00Z",7.5
"2022-05-24T21:38:00Z",76
"2022-05-24T21:39:00Z",77
"2022-05-24T21:40:00Z",77.5
"2022-05-24T21:41:00Z",77
"2022-05-24T21:42:00Z",77.5
"2022-05-24T21:43:00Z",8
"2022-05-24T21:44:00Z",76
"2022-05-24T21:45:00Z",78
"2022-05-24T21:46:00Z",78
"2022-05-24T21:47:00Z",78
"2022-05-24T21:48:00Z",78
"2022-05-24T21:49:00Z",8
"2022-05-24T21:50:00Z",6
"2022-05-24T21:51:00Z",4
"2022-05-24T21:52:00Z",4
"2022-05-24T21:53:00Z",39
"2022-05-24T21:54:00Z",74
"2022-05-24T21:55:00Z",77.5
"2022-05-24T21:56:00Z",79.5
"2022-05-24T21:57:00Z",76
"2022-05-24T21:58:00Z",77.5
"2022-05-24T21:59:00Z",78
"2022-05-24T22:00:00Z",77
"2022-05-24T22:01:00Z",78
"2022-05-24T22:02:00Z",43
"2022-05-24T22:03:00Z",78
"2022-05-24T22:04:00Z",77.5
"2022-05-24T22:05:00Z",78
"2022-05-24T22:06:00Z",77
"2022-05-24T22:07:00Z",78
"2022-05-24T22:08:00Z",8
"2022-05-24T22:09:00Z",6.5
"2022-05-24T22:10:00Z",5
"2022-05-24T22:11:00Z",4.5
"2022-05-24T22:12:00Z",38.5
"2022-05-24T22:13:00Z",74
"2022-05-24T22:14:00Z",75.5
"2022-05-24T22:15:00Z",78
"2022-05-24T22:16:00Z",78
"2022-05-24T22:17:00Z",77
"2022-05-24T22:18:00Z",76.5
"2022-05-24T22:19:00Z",77.5
"2022-05-24T22:20:00Z",43
"2022-05-24T22:21:00Z",77
"2022-05-24T22:22:00Z",76
"2022-05-24T22:23:00Z",78
"2022-05-24T22:24:00Z",78
"2022-05-24T22:25:00Z",77
"2022-05-24T22:26:00Z",43
"2022-05-24T22:27:00Z",42
"2022-05-24T22:28:00Z",6.5
"2022-05-24T22:29:00Z",4
"2022-05-24T22:30:00Z",4
"2022-05-24T22:31:00Z",74
"2022-05-24T22:32:00Z",73.5
"2022-05-24T22:33:00Z",74
"2022-05-24T22:34:00Z",91
"2022-05-24T22:35:00Z",55
"2022-05-24T22:36:00Z",77.5
"2022-05-24T22:37:00Z",78
"2022-05-24T22:38:00Z",78
"2022-05-24T22:39:00Z",76.5
"2022-05-24T22:40:00Z",77
"2022-05-24T22:41:00Z",78
"2022-05-24T22:42:00Z",78
"2022-05-24T22:43:00Z",77.5
"2022-05-24T22:44:00Z",77
"2022-05-24T22:45:00Z",43
"2022-05-24T22:46:00Z",8
"2022-05-24T22:47:00Z",8
